# ALMA, Llano de Chajnantor, alt. 5040m																		
# First column frequency in GHz.																		
# Following column(s) transmissions(s)																		
# First row PWVs																		
233.400	0.98038	0.97007	0.95945	0.94894	0.93854	0.92826	0.91808	0.90801	0.89805	0.88820	0.87845	0.86881	0.85927	0.82212	0.78655	0.75247	0.71984	0.68860
233.500	0.97837	0.96808	0.95747	0.94697	0.93659	0.92632	0.91616	0.90611	0.89616	0.88632	0.87659	0.86696	0.85744	0.82035	0.78483	0.75081	0.71823	0.68703
233.600	0.97544	0.96518	0.95459	0.94412	0.93376	0.92352	0.91338	0.90335	0.89343	0.88362	0.87391	0.86430	0.85480	0.81780	0.78237	0.74844	0.71594	0.68483
233.700	0.97102	0.96079	0.95025	0.93982	0.92951	0.91930	0.90920	0.89921	0.88933	0.87956	0.86989	0.86032	0.85085	0.81401	0.77872	0.74492	0.71256	0.68157
233.800	0.96369	0.95353	0.94306	0.93271	0.92246	0.91233	0.90230	0.89238	0.88257	0.87286	0.86326	0.85375	0.84436	0.80777	0.77272	0.73917	0.70704	0.67627
233.900	0.94854	0.93853	0.92822	0.91802	0.90793	0.89795	0.88807	0.87831	0.86864	0.85908	0.84962	0.84027	0.83101	0.79497	0.76047	0.72742	0.69578	0.66548
234.000	0.95042	0.94038	0.93005	0.91982	0.90970	0.89969	0.88979	0.87999	0.87030	0.86072	0.85123	0.84185	0.83257	0.79644	0.76185	0.72872	0.69700	0.66663
234.100	0.96422	0.95404	0.94355	0.93316	0.92289	0.91273	0.90268	0.89273	0.88290	0.87317	0.86354	0.85402	0.84460	0.80792	0.77280	0.73917	0.70698	0.67615
234.200	0.97110	0.96083	0.95026	0.93979	0.92944	0.91920	0.90907	0.89905	0.88914	0.87933	0.86963	0.86003	0.85054	0.81358	0.77819	0.74431	0.71186	0.68080
234.300	0.97523	0.96492	0.95429	0.94377	0.93337	0.92308	0.91290	0.90283	0.89287	0.88301	0.87327	0.86362	0.85408	0.81694	0.78138	0.74734	0.71474	0.68353
234.400	0.97797	0.96762	0.95695	0.94640	0.93596	0.92563	0.91541	0.90531	0.89531	0.88542	0.87564	0.86597	0.85640	0.81913	0.78345	0.74929	0.71659	0.68528
